disease_name,url,title,question,answer
Actinic keratoses and intraepithelial carcinomae,https://dermnetnz.org/topics/actinic-keratosis,**Actinic keratosis**,What is the treatment for actinic keratoses? (Actinic keratoses and intraepithelial carcinomae),"Actinic keratoses are usually removed because they are unsightly or uncomfortable, or because of the risk that skin cancer may develop in them. The latter point is a matter of considerable debate, and the most robust studies (Cochrane review) did not find convincing evidence that AK treatment resulted in a prevention of invasive squamous cell carcinomas.
Treatment of an actinic keratosis requires removal of the defective skin cells. Epidermis regenerates from surrounding or follicular keratinocytes that have escaped sun damage. Some AKs will resolve with the frequent and appropriate use of sunscreens.
Tender, thickened, ulcerated, or enlarging actinic keratoses should be treated aggressively. Asymptomatic flat keratoses may not require active treatment but should be kept under observation."
Actinic keratoses and intraepithelial carcinomae,https://dermnetnz.org/topics/actinic-keratosis,**Actinic keratosis**,Field treatments (Actinic keratoses and intraepithelial carcinomae),"* Piroxicam - similar to diclofenac.
* Skin peels using trichloroacetic acid or Jessner solution.
* Oral retinoids have been used in organ transplant recipients and are shown to reduce the risk of SCC development in those with numerous AKs."
Actinic keratoses and intraepithelial carcinomae,https://dermnetnz.org/topics/actinic-keratosis,**Actinic keratosis**,Books about skin diseases (Actinic keratoses and intraepithelial carcinomae),ADVERTISEMENT
Actinic keratoses and intraepithelial carcinomae,https://dermnetnz.org/topics/actinic-keratosis,**Actinic keratosis**,Other recommended articles (Actinic keratoses and intraepithelial carcinomae),"ADVERTISEMENT
ADVERTISEMENT
ADVERTISEMENT
ADVERTISEMENT"
Actinic keratoses and intraepithelial carcinomae,https://dermnetnz.org/topics/actinic-keratosis,**Actinic keratosis**,Join our newsletter (Actinic keratoses and intraepithelial carcinomae),Your email Your name Your profession Profession or specialty I am a dermatologist Primary care physician Other health professional Other (not health professional) Medical student or physician in training Patient or caregiver Marketing/media Join Now
Actinic keratoses and intraepithelial carcinomae,https://dermnetnz.org/topics/actinic-keratosis,**Actinic keratosis**,ABOUT (Actinic keratoses and intraepithelial carcinomae),"**IMPORTANT NOTICE:** DermNet does not provide a free online consultation service. If you have any concerns with your skin or its treatment, see a dermatologist for advice.
advertisement
advertisement
advertisement"
Actinic keratoses and intraepithelial carcinomae,https://dermnetnz.org/topics/intraepidermal-squamous-cell-carcinoma,**Intraepidermal squamous cell carcinoma**,Intraepidermal squamous cell carcinoma — extra information (Actinic keratoses and intraepithelial carcinomae),"Synonyms:
Bowen disease of skin, IEC of skin, Superficial SCC of skin, Carcinoma in situ of the skin, Intraepidermal SCC of skin, Intraepidermal carcinoma of skin, SCC in situ of skin
Categories:
Lesions (cancerous), Diagnosis and testing
ICD-10:
D04
ICD-11:
2E64.00, 2E64.01
SNOMED CT:
254656002
ADVERTISEMENT"
Actinic keratoses and intraepithelial carcinomae,https://dermnetnz.org/topics/intraepidermal-squamous-cell-carcinoma,**Intraepidermal squamous cell carcinoma**,What is intraepidermal squamous cell carcinoma? (Actinic keratoses and intraepithelial carcinomae),"Intraepidermal SCC is derived from squamous cells, the flat epidermal cells that make keratin, the horny protein that makes up skin, hair and nails. ‘Intraepidermal’ and ‘in situ’ mean the malignant cells are confined to the tissue of origin, in this case, the epidermis."
Actinic keratoses and intraepithelial carcinomae,https://dermnetnz.org/topics/intraepidermal-squamous-cell-carcinoma,**Intraepidermal squamous cell carcinoma**,Who gets intraepidermal squamous cell carcinoma? (Actinic keratoses and intraepithelial carcinomae),"Risk factors for intraepidermal SCC include:
* Sun exposure: intraepidermal SCC is most often found in sun-damaged individuals.
* Ionising radiation: intraepidermal SCC was common on unprotected hands of radiologists early in the 20th century.
* Human papillomavirus (HPV) infection: this is implicated in intraepidermal SCC on fingers and fingernails."
Actinic keratoses and intraepithelial carcinomae,https://dermnetnz.org/topics/intraepidermal-squamous-cell-carcinoma,**Intraepidermal squamous cell carcinoma**,What causes intraepidermal SCC? (Actinic keratoses and intraepithelial carcinomae),"Ultraviolet radiation (UV) is the main cause of intraepidermal SCC. It damages the skin cell nucleic acids (DNA), resulting in a mutant clone of the gene _p53,_ setting off uncontrolled growth of the skin cells. UV also suppresses the immune response, preventing recovery from damage.
Human papillomavirus (HPV) is another major cause of intraepidermal SCC. Oncogenic strains of HPV are the main cause of squamous intraepithelial lesions (SIL), that is, squamous cell carcinoma in situ in mucosal tissue."
Actinic keratoses and intraepithelial carcinomae,https://dermnetnz.org/topics/intraepidermal-squamous-cell-carcinoma,**Intraepidermal squamous cell carcinoma**,What are the clinical features of intraepidermal SCC? (Actinic keratoses and intraepithelial carcinomae),"Intraepidermal SCC presents as one or more irregular scaly plaques of up to several centimetres in diameter. They are often an orange-red colour but may also be brown.
Squamous cell carcinoma
Squamous cell carcinoma
Squamous cell carcinoma
Intraepidermal SCC may start to grow under a nail when it results in a red streak (erythronychia) that later may destroy the nail plate.
Bowen disease of nail
Bowen disease of nail
Squamous cell carcinoma in situ"
Actinic keratoses and intraepithelial carcinomae,https://dermnetnz.org/topics/intraepidermal-squamous-cell-carcinoma,**Intraepidermal squamous cell carcinoma**,How is intraepidermal squamous cell carcinoma diagnosed? (Actinic keratoses and intraepithelial carcinomae),Intraepidermal SCC is often recognised clinically. Dermatoscopy of a red scaly irregular plaque is supportive if it reveals crops of rounded and coiled blood vessels.
Actinic keratoses and intraepithelial carcinomae,https://dermnetnz.org/topics/intraepidermal-squamous-cell-carcinoma,**Intraepidermal squamous cell carcinoma**,What is the treatment for intraepidermal SCC? (Actinic keratoses and intraepithelial carcinomae),"As intraepidermal SCC is confined to the surface of the skin, there are various ways to remove it. Recurrence rates are high, whatever method is used, particularly in immune suppressed patients."
Actinic keratoses and intraepithelial carcinomae,https://dermnetnz.org/topics/intraepidermal-squamous-cell-carcinoma,**Intraepidermal squamous cell carcinoma**,Excision (Actinic keratoses and intraepithelial carcinomae),"Solitary lesions can be cut out, and the defect repaired by stitching it up. Excision is often recommended if there is suspicion of invasive SCC."
Actinic keratoses and intraepithelial carcinomae,https://dermnetnz.org/topics/intraepidermal-squamous-cell-carcinoma,**Intraepidermal squamous cell carcinoma**,Other treatments (Actinic keratoses and intraepithelial carcinomae),"Other treatments occasionally used in the treatment of intraepidermal SCC include:
* Combination treatments"
Actinic keratoses and intraepithelial carcinomae,https://dermnetnz.org/topics/intraepidermal-squamous-cell-carcinoma,**Intraepidermal squamous cell carcinoma**,How can intraepidermal SCC be prevented? (Actinic keratoses and intraepithelial carcinomae),* Stay indoors or under the shade in the middle of the day.
Actinic keratoses and intraepithelial carcinomae,https://dermnetnz.org/topics/intraepidermal-squamous-cell-carcinoma,**Intraepidermal squamous cell carcinoma**,What is the outlook for intraepidermal SCC? (Actinic keratoses and intraepithelial carcinomae),Intraepidermal SCC may recur months or years after treatment. The same procedure can be repeated or another method used.
Actinic keratoses and intraepithelial carcinomae,https://dermnetnz.org/topics/intraepidermal-squamous-cell-carcinoma,**Intraepidermal squamous cell carcinoma**,Books about skin diseases (Actinic keratoses and intraepithelial carcinomae),"Text: Miiskin
ADVERTISEMENT"
Actinic keratoses and intraepithelial carcinomae,https://dermnetnz.org/topics/intraepidermal-squamous-cell-carcinoma,**Intraepidermal squamous cell carcinoma**,Other recommended articles (Actinic keratoses and intraepithelial carcinomae),"ADVERTISEMENT
ADVERTISEMENT
ADVERTISEMENT
ADVERTISEMENT"
Actinic keratoses and intraepithelial carcinomae,https://dermnetnz.org/topics/intraepidermal-squamous-cell-carcinoma,**Intraepidermal squamous cell carcinoma**,Join our newsletter (Actinic keratoses and intraepithelial carcinomae),Your email Your name Your profession Profession or specialty I am a dermatologist Primary care physician Other health professional Other (not health professional) Medical student or physician in training Patient or caregiver Marketing/media Join Now
Actinic keratoses and intraepithelial carcinomae,https://dermnetnz.org/topics/intraepidermal-squamous-cell-carcinoma,**Intraepidermal squamous cell carcinoma**,ABOUT (Actinic keratoses and intraepithelial carcinomae),"**IMPORTANT NOTICE:** DermNet does not provide a free online consultation service. If you have any concerns with your skin or its treatment, see a dermatologist for advice.
advertisement
advertisement
advertisement"
Actinic keratoses and intraepithelial carcinomae,https://www.cancer.org/cancer/skin-cancer/what-is-keratosis-squamous-cell-carcinoma.html,"We’re sorry, the page you requested was not found.",Online Help (Actinic keratoses and intraepithelial carcinomae),"Our 24/7 cancer helpline provides information and answers for people dealing with cancer. We can connect you with trained cancer information specialists who will answer questions about a cancer diagnosis and provide guidance and a compassionate ear.
Live Chat available weekdays, 7:00 am - 6:30 pm CT"
Actinic keratoses and intraepithelial carcinomae,https://www.cancer.org/cancer/skin-cancer/what-is-keratosis-squamous-cell-carcinoma.html,"We’re sorry, the page you requested was not found.",Cookie Policy (Actinic keratoses and intraepithelial carcinomae),Data Sharing Settings Reject All Cookies Accept All Cookies
Actinic keratoses and intraepithelial carcinomae,https://www.cancer.org/cancer/skin-cancer/what-is-keratosis-squamous-cell-carcinoma.html,"We’re sorry, the page you requested was not found.",Cookie Preference Center (Actinic keratoses and intraepithelial carcinomae),"Your Opt Out Preference Signal is Honored
* ### Your Privacy
* ### Strictly Necessary Cookies
* ### Performance Cookies
* ### Functional Cookies
* ### Targeting Cookies"
Actinic keratoses and intraepithelial carcinomae,https://www.cancer.org/cancer/skin-cancer/what-is-keratosis-squamous-cell-carcinoma.html,"We’re sorry, the page you requested was not found.",Performance Cookies (Actinic keratoses and intraepithelial carcinomae),"Performance Cookies
These cookies allow us to count visits and traffic sources so we can measure and improve the performance of our site. They help us to know which pages are the most and least popular and see how visitors move around the site. All information these cookies collect is aggregated and therefore anonymous. If you do not allow these cookies we will not know when you have visited our site, and will not be able to monitor its performance.
View Vendor Details‎"
Actinic keratoses and intraepithelial carcinomae,https://www.cancer.org/cancer/skin-cancer/what-is-keratosis-squamous-cell-carcinoma.html,"We’re sorry, the page you requested was not found.",Functional Cookies (Actinic keratoses and intraepithelial carcinomae),"Functional Cookies
These cookies enable the website to provide enhanced functionality and personalisation. They may be set by us or by third party providers whose services we have added to our pages. If you do not allow these cookies then some or all of these services may not function properly.
View Vendor Details‎"
Actinic keratoses and intraepithelial carcinomae,https://www.cancer.org/cancer/skin-cancer/what-is-keratosis-squamous-cell-carcinoma.html,"We’re sorry, the page you requested was not found.",Targeting Cookies (Actinic keratoses and intraepithelial carcinomae),"Targeting Cookies
These cookies may be set through our site by our advertising partners. They may be used by those companies to build a profile of your interests and show you relevant adverts on other sites. They do not store directly personal information, but are based on uniquely identifying your browser and internet device. If you do not allow these cookies, you will experience less targeted advertising.
View Vendor Details‎
Back Button"
Actinic keratoses and intraepithelial carcinomae,https://www.skincancer.org/skin-cancer-information/actinic-keratosis,Actinic Keratosis Overview,A Common Precancer (Actinic keratoses and intraepithelial carcinomae),Actinic keratosis (AK) is the most common precancer that forms on skin damaged by chronic exposure to ultraviolet (UV) rays from the sun and/or indoor tanning. Solar keratosis is another name for the condition.
Actinic keratoses and intraepithelial carcinomae,https://www.skincancer.org/skin-cancer-information/actinic-keratosis,Actinic Keratosis Overview,It’s a fact: Actinic Keratosis is widespread (Actinic keratoses and intraepithelial carcinomae),58 MILLION Americans have one or more AKs.
Actinic keratoses and intraepithelial carcinomae,https://www.skincancer.org/skin-cancer-information/actinic-keratosis,Actinic Keratosis Overview,Where do they appear? (Actinic keratoses and intraepithelial carcinomae),"The lesions frequently arise on sun-exposed areas of the face, lips, ears, scalp, shoulders, neck and the back of the hands and forearms. Another form of AK known as actinic cheilitis appears on the lower lip."
Actinic keratoses and intraepithelial carcinomae,https://www.skincancer.org/skin-cancer-information/actinic-keratosis,Actinic Keratosis Overview,Should I be concerned? (Actinic keratoses and intraepithelial carcinomae),"Even though just 5-10 percent of AKs turn into skin cancer, the vast majority of squamous cell carcinomas start off as AKs. That’s why it’s best to play it safe and see your dermatologist if you think you may have an AK."
Actinic keratoses and intraepithelial carcinomae,https://www.skincancer.org/skin-cancer-information/actinic-keratosis,Actinic Keratosis Overview,What do I need to know? (Actinic keratoses and intraepithelial carcinomae),"* **AKs are evidence of sustained sun damage.** Having them raises your lifetime risk for skin cancer. Since having one AK means that it’s likely you have already developed more, this may translate into an especially elevated risk for developing an SCC.
* **An untreated SCC can become invasive** and even life-threatening."
Actinic keratoses and intraepithelial carcinomae,https://www.skincancer.org/skin-cancer-information/actinic-keratosis,Actinic Keratosis Overview,I think I have an actinic keratosis. What should I do? (Actinic keratoses and intraepithelial carcinomae),"If detected early, actinic keratoses can be treated before they develop into skin cancer.
_**Reviewed by:** Leonard H. Goldberg, MD _ _Mark Lebwohl, MD_
This section is made possible with support from"
Actinic keratoses and intraepithelial carcinomae,https://www.skincancer.org/skin-cancer-information/actinic-keratosis,Actinic Keratosis Overview,SHARE YOUR STORY (Actinic keratoses and intraepithelial carcinomae),"Want to spread the word about skin cancer awareness? Complete the form and you may end up on our website.
Last updated: January 2025

©2025 The Skin Cancer FoundationA 501(c)(3) nonprofit organization [EIN: 13-2948778]"
Actinic keratoses and intraepithelial carcinomae,https://www.skincancer.org/skin-cancer-information/actinic-keratosis,Actinic Keratosis Overview,Keep up with the latest news (Actinic keratoses and intraepithelial carcinomae),"Related Content

Arabic Bengali Chinese (Simplified) Chinese (Traditional) English French German Greek Hindi Indonesian Italian Japanese Korean Portuguese Russian Spanish"
Actinic keratoses and intraepithelial carcinomae,https://www.aad.org/public/diseases/skin-cancer/actinic-keratosis,This page doesn't exist,(Error: 404) (Actinic keratoses and intraepithelial carcinomae),Go back;)
Actinic keratoses and intraepithelial carcinomae,https://www.aad.org/public/diseases/skin-cancer/types/common/squamous-cell-carcinoma/bowen-disease,This page doesn't exist,(Error: 404) (Actinic keratoses and intraepithelial carcinomae),Go back;)
Actinic keratoses and intraepithelial carcinomae,https://emedicine.medscape.com/article/332988-overview,Page Not Found,FEATURED STORIES (Actinic keratoses and intraepithelial carcinomae),"August 2023
August 2023
August 2023
August 2023
March 2023
March 2023"
Actinic keratoses and intraepithelial carcinomae,https://emedicine.medscape.com/article/332988-treatment,Page Not Found,FEATURED STORIES (Actinic keratoses and intraepithelial carcinomae),"August 2023
August 2023
August 2023
August 2023
March 2023
March 2023"
Actinic keratoses and intraepithelial carcinomae,https://www.cancerresearchuk.org/about-cancer/skin-cancer/prevention/sun-awareness,Page not found,Related links (Actinic keratoses and intraepithelial carcinomae),"Mental health and cancer
We know that it is common to struggle with your mental health when you have cancer or care for someone with cancer."
Actinic keratoses and intraepithelial carcinomae,https://www.cancerresearchuk.org/about-cancer/skin-cancer/prevention/sun-awareness,Page not found,Speak to a nurse (Actinic keratoses and intraepithelial carcinomae),* Nurse Helpline0808 800 4040
Actinic keratoses and intraepithelial carcinomae,https://www.cancerresearchuk.org/about-cancer/skin-cancer/prevention/sun-awareness,Page not found,How we use cookies (Actinic keratoses and intraepithelial carcinomae),"This website uses cookies and similar technologies (collectively, referred to as ""cookies"") to improve your experience and help us reach our goal of beating cancer.
› Manage cookies ✓ OK, continue to site"
Actinic keratoses and intraepithelial carcinomae,https://www.cancerresearchuk.org/about-cancer/skin-cancer/prevention/sun-awareness,Page not found,Cookie Preference Centre (Actinic keratoses and intraepithelial carcinomae),"* ### Your Privacy
* ### Strictly Necessary Cookies
* ### Performance Cookies
* ### Functional Cookies
* ### Targeting Cookies"
Actinic keratoses and intraepithelial carcinomae,https://www.cancerresearchuk.org/about-cancer/skin-cancer/prevention/sun-awareness,Page not found,Your Privacy (Actinic keratoses and intraepithelial carcinomae),"When you visit a website, it may store information about you in the form of cookies and similar technologies. This personal information might be about your behaviour on the website, or the device you use to visit it. It’s mostly used to make the website work as you would expect it to.
This information does not usually directly identify you, but it can give you a more personalised experience.
Different cookies and tracking technologies (collectively ""cookies"") collect different information. We have listed the different cookies that we use below, and you can choose to leave off some types of cookies if you'd like to.
You can still use the site if you do not accept cookies. But it may not work as you would expect it to."
Actinic keratoses and intraepithelial carcinomae,https://www.cancerresearchuk.org/about-cancer/skin-cancer/prevention/sun-awareness,Page not found,Strictly Necessary Cookies (Actinic keratoses and intraepithelial carcinomae),"Always Active
These cookies are necessary for the website to function and cannot be switched off. They do not store any information that we can use to identify you.
We use them for things like remembering your privacy settings or any information that you enter into online forms. You can set your browser to block these cookies, but then some parts of the website won’t work.
* Are necessary for the website to function properly
* Can be blocked but will then impact the performance of the website
* Do not store any personal information"
Actinic keratoses and intraepithelial carcinomae,https://www.cancerresearchuk.org/about-cancer/skin-cancer/prevention/sun-awareness,Page not found,Performance Cookies (Actinic keratoses and intraepithelial carcinomae),"Performance Cookies
We use performance cookies to track how many people are visiting the website so we can measure and improve its performance. They help us to know which pages are popular and to see how you move around the website.
You can still use the site without performance cookies. But we won’t know when you’ve visited and won’t be able to monitor and improve its performance.
* Record visits and behaviour on the website
* Help us understand which pages are the most and least popular
* Help us to improve this website’s performance"
Actinic keratoses and intraepithelial carcinomae,https://www.cancerresearchuk.org/about-cancer/skin-cancer/prevention/sun-awareness,Page not found,Functional Cookies (Actinic keratoses and intraepithelial carcinomae),"Functional Cookies
We use functional cookies to enhance the functionality of the website and allow us to create a personalised experience. This includes things like changing image ratios depending on the device you’re using and making sure you do not see the same survey twice.
These cookies are set by us and by any third-party providers whose services we use on the website (for example, where we have interactive maps or embedded videos).
You can still use the site without functional cookies. But some features won’t work properly.
* Improve the functionality of this website
* Allow us to create a personalised experience
* Can be set by us or third parties"
Actinic keratoses and intraepithelial carcinomae,https://www.cancerresearchuk.org/about-cancer/skin-cancer/prevention/sun-awareness,Page not found,Targeting Cookies (Actinic keratoses and intraepithelial carcinomae),"Targeting Cookies
We, and our service providers, may use targeting cookies to understand your interests and show you relevant adverts about us on other websites you visit. Targeting our adverts means they’re more effective and cost-efficient.
Targeting cookies do not usually collect and store personal information that could directly identify you, such as your name or email address, although some do. Instead, they use information such as your browser type or IP address to identify you.
You can still use the site without targeting cookies. But the adverts you see will be less targeted.
Turning targeting cookies off will not stop you from seeing our adverts on other websites.
* Set by us or service providers
* Help advertisers to understand your interests and show you relevant adverts
* Help advertisers to find people with similar interests to you so that they can target them with adverts
* Allow us to measure how effective our advertising campaigns are
* Stop you seeing duplicate adverts

Back Button"
Actinic keratoses and intraepithelial carcinomae,https://www.cancer.net/cancer-types/actinic-keratosis,"We’re sorry, the page you requested was not found.",Online Help (Actinic keratoses and intraepithelial carcinomae),"Our 24/7 cancer helpline provides information and answers for people dealing with cancer. We can connect you with trained cancer information specialists who will answer questions about a cancer diagnosis and provide guidance and a compassionate ear.
Live Chat available weekdays, 7:00 am - 6:30 pm CT"
Actinic keratoses and intraepithelial carcinomae,https://www.cancer.net/cancer-types/actinic-keratosis,"We’re sorry, the page you requested was not found.",Cookie Policy (Actinic keratoses and intraepithelial carcinomae),Data Sharing Settings Reject All Cookies Accept All Cookies
Actinic keratoses and intraepithelial carcinomae,https://www.cancer.net/cancer-types/actinic-keratosis,"We’re sorry, the page you requested was not found.",Cookie Preference Center (Actinic keratoses and intraepithelial carcinomae),"Your Opt Out Preference Signal is Honored
* ### Your Privacy
* ### Strictly Necessary Cookies
* ### Performance Cookies
* ### Functional Cookies
* ### Targeting Cookies"
Actinic keratoses and intraepithelial carcinomae,https://www.cancer.net/cancer-types/actinic-keratosis,"We’re sorry, the page you requested was not found.",Performance Cookies (Actinic keratoses and intraepithelial carcinomae),"Performance Cookies
These cookies allow us to count visits and traffic sources so we can measure and improve the performance of our site. They help us to know which pages are the most and least popular and see how visitors move around the site. All information these cookies collect is aggregated and therefore anonymous. If you do not allow these cookies we will not know when you have visited our site, and will not be able to monitor its performance.
View Vendor Details‎"
Actinic keratoses and intraepithelial carcinomae,https://www.cancer.net/cancer-types/actinic-keratosis,"We’re sorry, the page you requested was not found.",Functional Cookies (Actinic keratoses and intraepithelial carcinomae),"Functional Cookies
These cookies enable the website to provide enhanced functionality and personalisation. They may be set by us or by third party providers whose services we have added to our pages. If you do not allow these cookies then some or all of these services may not function properly.
View Vendor Details‎"
Actinic keratoses and intraepithelial carcinomae,https://www.cancer.net/cancer-types/actinic-keratosis,"We’re sorry, the page you requested was not found.",Targeting Cookies (Actinic keratoses and intraepithelial carcinomae),"Targeting Cookies
These cookies may be set through our site by our advertising partners. They may be used by those companies to build a profile of your interests and show you relevant adverts on other sites. They do not store directly personal information, but are based on uniquely identifying your browser and internet device. If you do not allow these cookies, you will experience less targeted advertising.
View Vendor Details‎
Back Button"
Actinic keratoses and intraepithelial carcinomae,https://www.cancer.net/cancer-types/nonmelanoma-skin-cancer,"We’re sorry, the page you requested was not found.",Online Help (Actinic keratoses and intraepithelial carcinomae),"Our 24/7 cancer helpline provides information and answers for people dealing with cancer. We can connect you with trained cancer information specialists who will answer questions about a cancer diagnosis and provide guidance and a compassionate ear.
Live Chat available weekdays, 7:00 am - 6:30 pm CT"
Actinic keratoses and intraepithelial carcinomae,https://www.cancer.net/cancer-types/nonmelanoma-skin-cancer,"We’re sorry, the page you requested was not found.",Cookie Policy (Actinic keratoses and intraepithelial carcinomae),Data Sharing Settings Reject All Cookies Accept All Cookies
Actinic keratoses and intraepithelial carcinomae,https://www.cancer.net/cancer-types/nonmelanoma-skin-cancer,"We’re sorry, the page you requested was not found.",Cookie Preference Center (Actinic keratoses and intraepithelial carcinomae),"Your Opt Out Preference Signal is Honored
* ### Your Privacy
* ### Strictly Necessary Cookies
* ### Performance Cookies
* ### Functional Cookies
* ### Targeting Cookies"
Actinic keratoses and intraepithelial carcinomae,https://www.cancer.net/cancer-types/nonmelanoma-skin-cancer,"We’re sorry, the page you requested was not found.",Performance Cookies (Actinic keratoses and intraepithelial carcinomae),"Performance Cookies
These cookies allow us to count visits and traffic sources so we can measure and improve the performance of our site. They help us to know which pages are the most and least popular and see how visitors move around the site. All information these cookies collect is aggregated and therefore anonymous. If you do not allow these cookies we will not know when you have visited our site, and will not be able to monitor its performance.
View Vendor Details‎"
Actinic keratoses and intraepithelial carcinomae,https://www.cancer.net/cancer-types/nonmelanoma-skin-cancer,"We’re sorry, the page you requested was not found.",Functional Cookies (Actinic keratoses and intraepithelial carcinomae),"Functional Cookies
These cookies enable the website to provide enhanced functionality and personalisation. They may be set by us or by third party providers whose services we have added to our pages. If you do not allow these cookies then some or all of these services may not function properly.
View Vendor Details‎"
Actinic keratoses and intraepithelial carcinomae,https://www.cancer.net/cancer-types/nonmelanoma-skin-cancer,"We’re sorry, the page you requested was not found.",Targeting Cookies (Actinic keratoses and intraepithelial carcinomae),"Targeting Cookies
These cookies may be set through our site by our advertising partners. They may be used by those companies to build a profile of your interests and show you relevant adverts on other sites. They do not store directly personal information, but are based on uniquely identifying your browser and internet device. If you do not allow these cookies, you will experience less targeted advertising.
View Vendor Details‎
Back Button"
Actinic keratoses and intraepithelial carcinomae,https://patient.info/skin-conditions/actinic-keratosis,,Download the Patient Access app (Actinic keratoses and intraepithelial carcinomae),"Follow us
Patient
Legal
Follow us
Our clinical information meets the standards set by the NHS in their Standard for Creating Health Content guidance.
© 2025 Navigate Health Ltd. All rights reserved. Registered number: 16229589 Registered office: 128 City Road, London, United Kingdom, EC1V 2NX.
Patient is a UK registered trade mark.
Patient does not provide medical advice, diagnosis or treatment."
Actinic keratoses and intraepithelial carcinomae,https://emedicine.medscape.com/article/2106022-overview,Page Not Found,FEATURED STORIES (Actinic keratoses and intraepithelial carcinomae),"August 2023
August 2023
August 2023
August 2023
March 2023
March 2023"
Actinic keratoses and intraepithelial carcinomae,https://emedicine.medscape.com/article/2106022-clinical,Page Not Found,FEATURED STORIES (Actinic keratoses and intraepithelial carcinomae),"August 2023
August 2023
August 2023
August 2023
March 2023
March 2023"
Actinic keratoses and intraepithelial carcinomae,https://emedicine.medscape.com/article/2106022-differential,Page Not Found,FEATURED STORIES (Actinic keratoses and intraepithelial carcinomae),"August 2023
August 2023
August 2023
August 2023
March 2023
March 2023"
Actinic keratoses and intraepithelial carcinomae,https://emedicine.medscape.com/article/2106022-epidemiology,Page Not Found,FEATURED STORIES (Actinic keratoses and intraepithelial carcinomae),"August 2023
August 2023
August 2023
August 2023
March 2023
March 2023"
Actinic keratoses and intraepithelial carcinomae,https://emedicine.medscape.com/article/2106022-treatment,Page Not Found,FEATURED STORIES (Actinic keratoses and intraepithelial carcinomae),"August 2023
August 2023
August 2023
August 2023
March 2023
March 2023"
Actinic keratoses and intraepithelial carcinomae,https://emedicine.medscape.com/article/2106022-prevention,Page Not Found,FEATURED STORIES (Actinic keratoses and intraepithelial carcinomae),"August 2023
August 2023
August 2023
August 2023
March 2023
March 2023"
Actinic keratoses and intraepithelial carcinomae,https://emedicine.medscape.com/article/2106022-prognosis,Page Not Found,FEATURED STORIES (Actinic keratoses and intraepithelial carcinomae),"August 2023
August 2023
August 2023
August 2023
March 2023
March 2023"
Dermatofibroma,https://www.mayoclinic.org/diseases-conditions/dermatofibroma/symptoms-causes/syc-20352334,[Hemangioma](https://www.mayoclinic.org/diseases-conditions/hemangioma/symptoms-causes/syc-20352334),Overview (Dermatofibroma),Close
Dermatofibroma,https://www.mayoclinic.org/diseases-conditions/dermatofibroma/symptoms-causes/syc-20352334,[Hemangioma](https://www.mayoclinic.org/diseases-conditions/hemangioma/symptoms-causes/syc-20352334),Products & Services (Dermatofibroma),Show more products from Mayo Clinic
Dermatofibroma,https://www.mayoclinic.org/diseases-conditions/dermatofibroma/symptoms-causes/syc-20352334,[Hemangioma](https://www.mayoclinic.org/diseases-conditions/hemangioma/symptoms-causes/syc-20352334),When to see a doctor (Dermatofibroma),"Your child's health care provider will check the hemangioma during routine visits. Contact your child's health care provider if the hemangioma bleeds, forms a sore or looks infected.
Seek medical care if the condition causes problems with an important bodily function, such as your child's vision, breathing, hearing or ability to go to the bathroom."
Dermatofibroma,https://www.mayoclinic.org/diseases-conditions/dermatofibroma/symptoms-causes/syc-20352334,[Hemangioma](https://www.mayoclinic.org/diseases-conditions/hemangioma/symptoms-causes/syc-20352334),Causes (Dermatofibroma),A hemangioma is made up of extra blood vessels that group together into a dense clump. What causes the vessels to clump isn't known.
Dermatofibroma,https://www.mayoclinic.org/diseases-conditions/dermatofibroma/symptoms-causes/syc-20352334,[Hemangioma](https://www.mayoclinic.org/diseases-conditions/hemangioma/symptoms-causes/syc-20352334),Risk factors (Dermatofibroma),"Hemangiomas occur more often in babies who are female, white or born prematurely. Babies with a low birth weight also are more likely to have a hemangioma."
Dermatofibroma,https://www.mayoclinic.org/diseases-conditions/dermatofibroma/symptoms-causes/syc-20352334,[Hemangioma](https://www.mayoclinic.org/diseases-conditions/hemangioma/symptoms-causes/syc-20352334),Products & Services (Dermatofibroma),Show more products and services from Mayo Clinic
Dermatofibroma,https://www.mayoclinic.org/diseases-conditions/dermatofibroma/symptoms-causes/syc-20352334,[Hemangioma](https://www.mayoclinic.org/diseases-conditions/hemangioma/symptoms-causes/syc-20352334),Hemangioma (Dermatofibroma),Mayo Clinic does not endorse companies or products. Advertising revenue supports our not-for-profit mission.
Dermatofibroma,https://www.mayoclinic.org/diseases-conditions/dermatofibroma/symptoms-causes/syc-20352334,[Hemangioma](https://www.mayoclinic.org/diseases-conditions/hemangioma/symptoms-causes/syc-20352334),Mayo Clinic Press (Dermatofibroma),CON-20166975
Dermatofibroma,https://www.mayoclinic.org/diseases-conditions/dermatofibroma/symptoms-causes/syc-20352334,[Hemangioma](https://www.mayoclinic.org/diseases-conditions/hemangioma/symptoms-causes/syc-20352334),Mayo Clinic Privacy Policy (Dermatofibroma),"I Agree
x"
Dermatofibroma,https://www.mayoclinic.org/diseases-conditions/dermatofibroma/diagnosis-treatment/drc-20352336,[Hemangioma](https://www.mayoclinic.org/diseases-conditions/hemangioma/symptoms-causes/syc-20352334),Overview (Dermatofibroma),Close
